parametro;periodo;hora;MW
pu_SOL_da_demanda_bruta;15/10/2022/pat33;16:00;0.025251075375042575
pu_SOL_da_demanda_bruta;15/10/2022/pat34;16:30;0.01615727324188639
pu_SOL_da_demanda_bruta;15/10/2022/pat35;17:00;0.004507536677497564
pu_SOL_da_demanda_bruta;15/10/2022/pat36;17:30;0.0002679263534793096
pu_SOL_da_demanda_bruta;15/10/2022/pat37;18:00;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;15/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat12;05:30;0.0015697278009475931
pu_SOL_da_demanda_bruta;16/10/2022/pat13;06:00;0.013483651810433067
pu_SOL_da_demanda_bruta;16/10/2022/pat14;06:30;0.03050434660467665
pu_SOL_da_demanda_bruta;16/10/2022/pat15;07:00;0.045974102365852074
pu_SOL_da_demanda_bruta;16/10/2022/pat16;07:30;0.05555496757568285
pu_SOL_da_demanda_bruta;16/10/2022/pat17;08:00;0.06331389092912033
pu_SOL_da_demanda_bruta;16/10/2022/pat18;08:30;0.06638652289733328
pu_SOL_da_demanda_bruta;16/10/2022/pat19;09:00;0.06802898238248051
pu_SOL_da_demanda_bruta;16/10/2022/pat20;09:30;0.06907238379684266
pu_SOL_da_demanda_bruta;16/10/2022/pat21;10:00;0.06967450639627099
pu_SOL_da_demanda_bruta;16/10/2022/pat22;10:30;0.06946461542490506
pu_SOL_da_demanda_bruta;16/10/2022/pat23;11:00;0.06872802550654211
pu_SOL_da_demanda_bruta;16/10/2022/pat24;11:30;0.06767202828520369
pu_SOL_da_demanda_bruta;16/10/2022/pat25;12:00;0.06675131993324776
pu_SOL_da_demanda_bruta;16/10/2022/pat26;12:30;0.06550512460650652
pu_SOL_da_demanda_bruta;16/10/2022/pat27;13:00;0.0638986500319938
pu_SOL_da_demanda_bruta;16/10/2022/pat28;13:30;0.06152203047392079
pu_SOL_da_demanda_bruta;16/10/2022/pat29;14:00;0.058382610178395994
pu_SOL_da_demanda_bruta;16/10/2022/pat30;14:30;0.05408150718788944
pu_SOL_da_demanda_bruta;16/10/2022/pat31;15:00;0.047393321243427364
pu_SOL_da_demanda_bruta;16/10/2022/pat32;15:30;0.039895536077190076
pu_SOL_da_demanda_bruta;16/10/2022/pat33;16:00;0.02955259771065637
pu_SOL_da_demanda_bruta;16/10/2022/pat34;16:30;0.018396710148318115
pu_SOL_da_demanda_bruta;16/10/2022/pat35;17:00;0.006487794032050101
pu_SOL_da_demanda_bruta;16/10/2022/pat36;17:30;0.0006113097062064645
pu_SOL_da_demanda_bruta;16/10/2022/pat37;18:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;16/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat12;05:30;0.0014418550689638213
pu_SOL_da_demanda_bruta;17/10/2022/pat13;06:00;0.011091289793058746
pu_SOL_da_demanda_bruta;17/10/2022/pat14;06:30;0.02736413306567433
pu_SOL_da_demanda_bruta;17/10/2022/pat15;07:00;0.038994957186035156
pu_SOL_da_demanda_bruta;17/10/2022/pat16;07:30;0.04548014810954967
pu_SOL_da_demanda_bruta;17/10/2022/pat17;08:00;0.047392015300998236
pu_SOL_da_demanda_bruta;17/10/2022/pat18;08:30;0.04817113054714644
pu_SOL_da_demanda_bruta;17/10/2022/pat19;09:00;0.04861744972711625
pu_SOL_da_demanda_bruta;17/10/2022/pat20;09:30;0.04927410855358763
pu_SOL_da_demanda_bruta;17/10/2022/pat21;10:00;0.049689666642102254
pu_SOL_da_demanda_bruta;17/10/2022/pat22;10:30;0.050064014518432925
pu_SOL_da_demanda_bruta;17/10/2022/pat23;11:00;0.05037961754626223
pu_SOL_da_demanda_bruta;17/10/2022/pat24;11:30;0.050665280450651835
pu_SOL_da_demanda_bruta;17/10/2022/pat25;12:00;0.05113865407146087
pu_SOL_da_demanda_bruta;17/10/2022/pat26;12:30;0.05052877775455125
pu_SOL_da_demanda_bruta;17/10/2022/pat27;13:00;0.048818109284339356
pu_SOL_da_demanda_bruta;17/10/2022/pat28;13:30;0.04685555763511411
pu_SOL_da_demanda_bruta;17/10/2022/pat29;14:00;0.0448002297323971
pu_SOL_da_demanda_bruta;17/10/2022/pat30;14:30;0.04296535173189894
pu_SOL_da_demanda_bruta;17/10/2022/pat31;15:00;0.040441758770002285
pu_SOL_da_demanda_bruta;17/10/2022/pat32;15:30;0.036619465307339276
pu_SOL_da_demanda_bruta;17/10/2022/pat33;16:00;0.029922328302528393
pu_SOL_da_demanda_bruta;17/10/2022/pat34;16:30;0.019053301772024238
pu_SOL_da_demanda_bruta;17/10/2022/pat35;17:00;0.006089495262475632
pu_SOL_da_demanda_bruta;17/10/2022/pat36;17:30;0.0005966165299633567
pu_SOL_da_demanda_bruta;17/10/2022/pat37;18:00;3.192706617843142e-05
pu_SOL_da_demanda_bruta;17/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;17/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat12;05:30;0.0016439830609363707
pu_SOL_da_demanda_bruta;18/10/2022/pat13;06:00;0.009539128324138339
pu_SOL_da_demanda_bruta;18/10/2022/pat14;06:30;0.026564353178825578
pu_SOL_da_demanda_bruta;18/10/2022/pat15;07:00;0.0389669536764267
pu_SOL_da_demanda_bruta;18/10/2022/pat16;07:30;0.04617533141276412
pu_SOL_da_demanda_bruta;18/10/2022/pat17;08:00;0.04952084399553383
pu_SOL_da_demanda_bruta;18/10/2022/pat18;08:30;0.05116414924535304
pu_SOL_da_demanda_bruta;18/10/2022/pat19;09:00;0.05219354041704797
pu_SOL_da_demanda_bruta;18/10/2022/pat20;09:30;0.052839757973893
pu_SOL_da_demanda_bruta;18/10/2022/pat21;10:00;0.053353578770240176
pu_SOL_da_demanda_bruta;18/10/2022/pat22;10:30;0.05331603144388769
pu_SOL_da_demanda_bruta;18/10/2022/pat23;11:00;0.053494614695041826
pu_SOL_da_demanda_bruta;18/10/2022/pat24;11:30;0.05378989237129115
pu_SOL_da_demanda_bruta;18/10/2022/pat25;12:00;0.05444937265505364
pu_SOL_da_demanda_bruta;18/10/2022/pat26;12:30;0.05392465833782444
pu_SOL_da_demanda_bruta;18/10/2022/pat27;13:00;0.05238359016449747
pu_SOL_da_demanda_bruta;18/10/2022/pat28;13:30;0.049553797720976886
pu_SOL_da_demanda_bruta;18/10/2022/pat29;14:00;0.0471710707708162
pu_SOL_da_demanda_bruta;18/10/2022/pat30;14:30;0.045517634557607226
pu_SOL_da_demanda_bruta;18/10/2022/pat31;15:00;0.042497149282103346
pu_SOL_da_demanda_bruta;18/10/2022/pat32;15:30;0.03739761410658903
pu_SOL_da_demanda_bruta;18/10/2022/pat33;16:00;0.030479551385783937
pu_SOL_da_demanda_bruta;18/10/2022/pat34;16:30;0.019673953998469895
pu_SOL_da_demanda_bruta;18/10/2022/pat35;17:00;0.006621996470031475
pu_SOL_da_demanda_bruta;18/10/2022/pat36;17:30;0.0008110438216677583
pu_SOL_da_demanda_bruta;18/10/2022/pat37;18:00;2.3832842587375327e-05
pu_SOL_da_demanda_bruta;18/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;18/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat12;05:30;0.001342515421673938
pu_SOL_da_demanda_bruta;19/10/2022/pat13;06:00;0.010727032254192023
pu_SOL_da_demanda_bruta;19/10/2022/pat14;06:30;0.026847461047332214
pu_SOL_da_demanda_bruta;19/10/2022/pat15;07:00;0.03750683166353068
pu_SOL_da_demanda_bruta;19/10/2022/pat16;07:30;0.045644590687492964
pu_SOL_da_demanda_bruta;19/10/2022/pat17;08:00;0.05048265854468507
pu_SOL_da_demanda_bruta;19/10/2022/pat18;08:30;0.05241405467377576
pu_SOL_da_demanda_bruta;19/10/2022/pat19;09:00;0.05287218203589548
pu_SOL_da_demanda_bruta;19/10/2022/pat20;09:30;0.05314635657049194
pu_SOL_da_demanda_bruta;19/10/2022/pat21;10:00;0.05327471418780366
pu_SOL_da_demanda_bruta;19/10/2022/pat22;10:30;0.053455450839701144
pu_SOL_da_demanda_bruta;19/10/2022/pat23;11:00;0.05388278122976278
pu_SOL_da_demanda_bruta;19/10/2022/pat24;11:30;0.05472836428683208
pu_SOL_da_demanda_bruta;19/10/2022/pat25;12:00;0.05503367288591851
pu_SOL_da_demanda_bruta;19/10/2022/pat26;12:30;0.05413254478247401
pu_SOL_da_demanda_bruta;19/10/2022/pat27;13:00;0.05120798701953637
pu_SOL_da_demanda_bruta;19/10/2022/pat28;13:30;0.047985134338865094
pu_SOL_da_demanda_bruta;19/10/2022/pat29;14:00;0.04495861944659592
pu_SOL_da_demanda_bruta;19/10/2022/pat30;14:30;0.04249372536667792
pu_SOL_da_demanda_bruta;19/10/2022/pat31;15:00;0.0390113954914675
pu_SOL_da_demanda_bruta;19/10/2022/pat32;15:30;0.03356521194656651
pu_SOL_da_demanda_bruta;19/10/2022/pat33;16:00;0.026809054413014087
pu_SOL_da_demanda_bruta;19/10/2022/pat34;16:30;0.017730949592911053
pu_SOL_da_demanda_bruta;19/10/2022/pat35;17:00;0.005284505461231107
pu_SOL_da_demanda_bruta;19/10/2022/pat36;17:30;0.000514934148909413
pu_SOL_da_demanda_bruta;19/10/2022/pat37;18:00;2.4478419362948957e-05
pu_SOL_da_demanda_bruta;19/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;19/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat12;05:30;0.0032481898864165086
pu_SOL_da_demanda_bruta;20/10/2022/pat13;06:00;0.014631984930131297
pu_SOL_da_demanda_bruta;20/10/2022/pat14;06:30;0.030184370326638184
pu_SOL_da_demanda_bruta;20/10/2022/pat15;07:00;0.04337798712499269
pu_SOL_da_demanda_bruta;20/10/2022/pat16;07:30;0.053000096234011244
pu_SOL_da_demanda_bruta;20/10/2022/pat17;08:00;0.058203627334947605
pu_SOL_da_demanda_bruta;20/10/2022/pat18;08:30;0.06069348375898258
pu_SOL_da_demanda_bruta;20/10/2022/pat19;09:00;0.06202212991818015
pu_SOL_da_demanda_bruta;20/10/2022/pat20;09:30;0.06221628286582366
pu_SOL_da_demanda_bruta;20/10/2022/pat21;10:00;0.062186134080674256
pu_SOL_da_demanda_bruta;20/10/2022/pat22;10:30;0.06216978160704532
pu_SOL_da_demanda_bruta;20/10/2022/pat23;11:00;0.06222895921585842
pu_SOL_da_demanda_bruta;20/10/2022/pat24;11:30;0.062174831899742884
pu_SOL_da_demanda_bruta;20/10/2022/pat25;12:00;0.06216701900265176
pu_SOL_da_demanda_bruta;20/10/2022/pat26;12:30;0.060643237180634565
pu_SOL_da_demanda_bruta;20/10/2022/pat27;13:00;0.05705648754197789
pu_SOL_da_demanda_bruta;20/10/2022/pat28;13:30;0.05251877213903484
pu_SOL_da_demanda_bruta;20/10/2022/pat29;14:00;0.047549662270208334
pu_SOL_da_demanda_bruta;20/10/2022/pat30;14:30;0.04178903244455946
pu_SOL_da_demanda_bruta;20/10/2022/pat31;15:00;0.03545844985763052
pu_SOL_da_demanda_bruta;20/10/2022/pat32;15:30;0.028925910368368415
pu_SOL_da_demanda_bruta;20/10/2022/pat33;16:00;0.02148939621899082
pu_SOL_da_demanda_bruta;20/10/2022/pat34;16:30;0.0135099798814301
pu_SOL_da_demanda_bruta;20/10/2022/pat35;17:00;0.0037559786834064973
pu_SOL_da_demanda_bruta;20/10/2022/pat36;17:30;0.0004163158927106935
pu_SOL_da_demanda_bruta;20/10/2022/pat37;18:00;8.056849416152215e-05
pu_SOL_da_demanda_bruta;20/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;20/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat12;05:30;0.001599590329419849
pu_SOL_da_demanda_bruta;21/10/2022/pat13;06:00;0.009442435017060153
pu_SOL_da_demanda_bruta;21/10/2022/pat14;06:30;0.026678863890992333
pu_SOL_da_demanda_bruta;21/10/2022/pat15;07:00;0.038202249591678054
pu_SOL_da_demanda_bruta;21/10/2022/pat16;07:30;0.043290514142584
pu_SOL_da_demanda_bruta;21/10/2022/pat17;08:00;0.04547134653794635
pu_SOL_da_demanda_bruta;21/10/2022/pat18;08:30;0.046493376412719944
pu_SOL_da_demanda_bruta;21/10/2022/pat19;09:00;0.04708152798279431
pu_SOL_da_demanda_bruta;21/10/2022/pat20;09:30;0.047509647994095634
pu_SOL_da_demanda_bruta;21/10/2022/pat21;10:00;0.04758749937303144
pu_SOL_da_demanda_bruta;21/10/2022/pat22;10:30;0.0478604485603147
pu_SOL_da_demanda_bruta;21/10/2022/pat23;11:00;0.04804504858150463
pu_SOL_da_demanda_bruta;21/10/2022/pat24;11:30;0.0482102362861795
pu_SOL_da_demanda_bruta;21/10/2022/pat25;12:00;0.04900664425642193
pu_SOL_da_demanda_bruta;21/10/2022/pat26;12:30;0.04890829365727369
pu_SOL_da_demanda_bruta;21/10/2022/pat27;13:00;0.047301353602395034
pu_SOL_da_demanda_bruta;21/10/2022/pat28;13:30;0.04602383935394667
pu_SOL_da_demanda_bruta;21/10/2022/pat29;14:00;0.04478566015027338
pu_SOL_da_demanda_bruta;21/10/2022/pat30;14:30;0.0431362550141515
pu_SOL_da_demanda_bruta;21/10/2022/pat31;15:00;0.04084324227344767
pu_SOL_da_demanda_bruta;21/10/2022/pat32;15:30;0.03734976847181609
pu_SOL_da_demanda_bruta;21/10/2022/pat33;16:00;0.030962869390360897
pu_SOL_da_demanda_bruta;21/10/2022/pat34;16:30;0.01871664854840618
pu_SOL_da_demanda_bruta;21/10/2022/pat35;17:00;0.006255959104737476
pu_SOL_da_demanda_bruta;21/10/2022/pat36;17:30;0.0006469544836883543
pu_SOL_da_demanda_bruta;21/10/2022/pat37;18:00;3.2216407984814394e-05
pu_SOL_da_demanda_bruta;21/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;21/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat10;04:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat11;05:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat12;05:30;0.0012950332260518106
pu_SOL_da_demanda_bruta;22/10/2022/pat13;06:00;0.011370545473788483
pu_SOL_da_demanda_bruta;22/10/2022/pat14;06:30;0.025945020617035578
pu_SOL_da_demanda_bruta;22/10/2022/pat15;07:00;0.03964926461539522
pu_SOL_da_demanda_bruta;22/10/2022/pat16;07:30;0.05120750801384295
pu_SOL_da_demanda_bruta;22/10/2022/pat17;08:00;0.057575202957857834
pu_SOL_da_demanda_bruta;22/10/2022/pat18;08:30;0.061426802498387674
pu_SOL_da_demanda_bruta;22/10/2022/pat19;09:00;0.06341994484655204
pu_SOL_da_demanda_bruta;22/10/2022/pat20;09:30;0.06401858181650512
pu_SOL_da_demanda_bruta;22/10/2022/pat21;10:00;0.06426216872623754
pu_SOL_da_demanda_bruta;22/10/2022/pat22;10:30;0.06434695132329762
pu_SOL_da_demanda_bruta;22/10/2022/pat23;11:00;0.06438961860070717
pu_SOL_da_demanda_bruta;22/10/2022/pat24;11:30;0.06425431314788486
pu_SOL_da_demanda_bruta;22/10/2022/pat25;12:00;0.06374146834266292
pu_SOL_da_demanda_bruta;22/10/2022/pat26;12:30;0.06278065694105692
pu_SOL_da_demanda_bruta;22/10/2022/pat27;13:00;0.0608862173630252
pu_SOL_da_demanda_bruta;22/10/2022/pat28;13:30;0.05852683264822116
pu_SOL_da_demanda_bruta;22/10/2022/pat29;14:00;0.05582240387255267
pu_SOL_da_demanda_bruta;22/10/2022/pat30;14:30;0.052997215396512906
pu_SOL_da_demanda_bruta;22/10/2022/pat31;15:00;0.04902506296582396
pu_SOL_da_demanda_bruta;22/10/2022/pat32;15:30;0.041854385192329153
pu_SOL_da_demanda_bruta;22/10/2022/pat33;16:00;0.031520844401727297
pu_SOL_da_demanda_bruta;22/10/2022/pat34;16:30;0.019500892783512323
pu_SOL_da_demanda_bruta;22/10/2022/pat35;17:00;0.00541074887674113
pu_SOL_da_demanda_bruta;22/10/2022/pat36;17:30;0.0007672410898118397
pu_SOL_da_demanda_bruta;22/10/2022/pat37;18:00;0.00010780836093156913
pu_SOL_da_demanda_bruta;22/10/2022/pat38;18:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat39;19:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat40;19:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat41;20:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat42;20:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat43;21:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat44;21:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat45;22:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat46;22:30;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat47;23:00;0.0
pu_SOL_da_demanda_bruta;22/10/2022/pat48;23:30;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat01;00:00;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat02;00:30;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat03;01:00;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat04;01:30;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat05;02:00;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat06;02:30;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat07;03:00;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat08;03:30;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat09;04:00;0.0
pu_SOL_da_demanda_bruta;23/10/2022/pat10;04:30;0.0
